ruta_web,error_cuantia_proceso,error_cuantia_contrato,cuantia_contrato_real,error_adicion,valor_adicion_real,cuantia_proceso_real,proceso,uid
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3894461,0,1,30000000,0,,1,consultoria,15-12-3894461-3624423
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9734964,0,1,23000000,0,,1,consultoria,19-12-9734964-8867299
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7815799 ,0,1,276000000,0,,1,consultoria,18-4-7815799-7094960
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10431681,0,1,20000000,0,,1,consultoria,20-12-10431681-9553747
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-13-2387732,0,1,17256000,0,,1,consultoria,14-13-2387732-3756664
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2242396,0,0,,0,,1,consultoria,14-4-2242396-2102924
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9116437,0,1,19200000,0,,1,consultoria,19-12-9116437-8294585
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10424146,,,,,,1,consultoria,20-4-10424146-9546251
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4144940,0,1,355700080,0,,1,consultoria,15-4-4144940-3830130
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9236583,0,0,,0,,1,consultoria,19-12-9236583-8404853
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10057582,0,1,100000000,0,,1,consultoria,19-4-10057582-9180876
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-3769771,0,1,17100000,0,,1,consultoria,15-13-3769771-3547698
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-8996125,0,1,60500000,0,,1,consultoria,19-4-8996125-8182637
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6752930,0,0,,0,,1,consultoria,17-12-6752930-6141060
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6285634,0,0,,0,,1,consultoria,17-4-6285634-5717456
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-7112778 ,1,0,,0,,1,consultoria,17-4-7112778-6507335
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-13-5545863,0,1,44000000,1,10000000,1,consultoria,16-13-5545863-6555100
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4268224,0,1,180000000,0,,1,consultoria,15-12-4268224-3970213
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9903052,0,1,11324000,0,,1,consultoria,19-4-9903052-9029286
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4755960 ,1,1,30000000,0,,1,consultoria,16-12-4755960-4367679
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7270968,0,1,10500000,0,,1,consultoria,17-12-7270968-6649699
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3409773,1,1,29800000,0,,1,consultoria,15-12-3409773-3215442
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10474695,0,0,,0,,1,consultoria,20-4-10474695-9597722
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9568298,0,1,41600000,0,,1,consultoria,19-12-9568298-8865476
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2774438,0,1,18000000,0,,1,consultoria,14-12-2774438-2596758
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-17-7340725,0,0,,0,,1,consultoria,17-17-7340725-6857453
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7290345,0,0,,0,,1,consultoria,17-12-7290345-6621432
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-9-462397,0,1,852000000,0,,1,consultoria,19-9-462397-9375543
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6792073,0,1,17500000,0,,1,consultoria,17-12-6792073-6176921
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-13-9466833,0,1,21000000,0,,1,consultoria,19-13-9466833-8636287
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7346989,0,1,24000000,0,,1,consultoria,17-12-7346989-6671603
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10129847,0,0,,0,,1,consultoria,19-4-10129847-9251297
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6063406,0,1,32000000,0,,1,consultoria,17-12-6063406-5520763
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-8823765,0,0,,0,,1,consultoria,19-12-8823765-8026643
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-10149116,0,1,84500000,0,,1,consultoria,19-12-10149116-9279746
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10350312,1,1,77493000,0,,1,consultoria,20-4-10350312-9478996
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9926593,0,0,,0,,1,consultoria,19-4-9926593-9052869
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7140520,0,1,17120000,0,,1,consultoria,17-12-7140520-6486926
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6310843 ,0,1,15400000,0,,1,consultoria,17-12-6310843-5740760
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3348997,0,1,15750000,0,,1,consultoria,15-12-3348997-3156063
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3187951,0,1,21250000,0,,1,consultoria,14-12-3187951-2986715
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6256749,0,1,21000000,0,,1,consultoria,17-12-6256749-5691284
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-7317202 ,0,0,,0,,1,consultoria,17-4-7317202-7376006
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5408977,0,1,14670000,0,,1,consultoria,16-12-5408977-4935217
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7559818,0,0,,0,,1,consultoria,18-12-7559818-6869011
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-165818 ,0,0,,0,,1,consultoria,16-1-165818-5574812
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6532010,0,1,36000000,0,,1,consultoria,17-12-6532010-5951149
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8660303,0,0,,0,,1,consultoria,18-4-8660303-7876865
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9308126,0,1,19800000,0,,1,consultoria,19-12-9308126-8470608
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7985793,0,0,,0,,1,consultoria,18-4-7985793-7350458
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5175979,0,0,,0,,1,consultoria,16-4-5175979-4725715
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-10188655 ,0,0,,0,,1,consultoria,19-12-10188655-9310197
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-13-9537312,0,1,23187000,0,,1,consultoria,19-13-9537312-8709150
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7961783 ,0,1,100000000,0,,1,consultoria,18-4-7961783-7233793
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3256404 ,0,1,1000000000,0,,1,consultoria,14-12-3256404-3055819
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7948632,0,1,18940000,0,,1,consultoria,18-12-7948632-7220232
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9319562,0,1,12423000,0,,1,consultoria,19-12-9319562-8481190
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6590622,0,0,,0,,1,consultoria,17-12-6590622-6005418
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8588323,0,1,960000000,0,,1,consultoria,18-4-8588323-7813565
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8109742,0,1,40000000,0,,1,consultoria,18-12-8109742-7370448
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10275811,0,1,10800000,0,,1,consultoria,20-4-10275811-9536907
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4797744,0,0,,0,,1,consultoria,16-12-4797744-4403855
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-15-9967948,0,1,181350000,0,,1,consultoria,19-15-9967948-9273872
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5519825,0,1,45400000,0,,1,consultoria,16-4-5519825-5032047
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7885122,0,1,48150000,1,5938500,1,consultoria,18-12-7885122-7990360
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5769972,0,0,,0,,1,consultoria,16-12-5769972-5413323
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4155707,0,1,78300000,0,,1,consultoria,15-11-4155707-3933060
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-3539213,0,1,17800000,0,,1,consultoria,15-13-3539213-3369088
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10392543,0,1,13000000,0,,1,consultoria,20-4-10392543-9517782
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8752 ,0,0,,0,,1,consultoria,19-21-8752-8843443
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6397255,0,1,23000000,0,,1,consultoria,17-12-6397255-5816650
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4794839,0,1,35400000,0,,1,consultoria,16-12-4794839-4402132
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7604729,0,1,62142000,0,,1,consultoria,18-12-7604729-6923804
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3100618,0,1,138005000,0,,1,consultoria,14-12-3100618-2906967
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9478230,0,0,,0,,1,consultoria,19-4-9478230-8625847
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-13-9989728 ,0,1,16000000,0,,1,consultoria,19-13-9989728-9153763
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5602951,0,0,,0,,1,consultoria,16-4-5602951-5104202
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7736814,1,1,15142000,0,,1,consultoria,18-12-7736814-7026130
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2713211,0,0,,0,,1,consultoria,14-12-2713211-2538262
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5513605,0,0,,0,,1,consultoria,16-12-5513605-5026529
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7974485,0,0,,0,,1,consultoria,18-12-7974485-7245957
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-13-9723551,0,1,20000000,0,,1,consultoria,19-13-9723551-8887449
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7884548,0,1,21186000,0,,1,consultoria,18-12-7884548-7997954
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3337193,0,1,30000000,0,,1,consultoria,15-12-3337193-3144295
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10500889,0,0,,0,,1,consultoria,20-4-10500889-9621822
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6893516,0,0,,0,,1,consultoria,17-4-6893516-6263263
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5955666,0,0,,0,,1,consultoria,16-4-5955666-5416609
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9244512 ,0,1,21000000,0,,1,consultoria,19-12-9244512-8412445
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2333339,0,1,24200000,0,,1,consultoria,14-12-2333339-2192366
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7500489 ,0,0,,0,,1,consultoria,18-12-7500489-6816067
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-8944207,0,0,,0,,1,consultoria,19-4-8944207-8137690
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8073332,0,0,,0,,1,consultoria,18-12-8073332-7335203
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-7258687,0,1,12100000,0,,1,consultoria,17-4-7258687-6595185
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3459872,0,0,,0,,1,consultoria,15-12-3459872-3263878
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7526633,0,1,170640000,0,,1,consultoria,18-4-7526633-6839933
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-13-9274532,0,1,23000000,0,,1,consultoria,19-13-9274532-8458580
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4756341,0,1,110500000,0,,1,consultoria,16-12-4756341-4368005
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3708377,0,0,,0,,1,consultoria,15-12-3708377-3472103
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8415837,0,1,13750000,0,,1,consultoria,18-12-8415837-7656204
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10461669,0,0,,0,,1,consultoria,20-4-10461669-9584406
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9210959,0,1,45320000,0,,1,consultoria,19-12-9210959-8382297
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10387500,1,1,12000000,0,,1,consultoria,20-12-10387500-9513189
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8092758,0,0,,0,,1,consultoria,18-4-8092758-7353588
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9833927,1,1,10400000,0,,1,consultoria,19-4-9833927-8962389
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9476602,0,0,,0,,1,consultoria,19-12-9476602-8624375
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3807355,0,1,12600000,0,,1,consultoria,15-12-3807355-3552984
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7431593,1,1,26500000,0,,1,consultoria,17-12-7431593-6744793
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9628523,0,1,14000000,1,7000000,1,consultoria,19-12-9628523-8763093
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6399759,0,0,,0,,1,consultoria,17-12-6399759-5818769
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3300361 ,0,0,,1, $ -   ,1,consultoria,15-12-3300361-3106393
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8353028,0,1,21700000,0,,1,consultoria,18-13-8353028-7621066
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3383838,0,0,,0,,1,consultoria,15-12-3383838-3190638
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6892942,0,0,,0,,1,consultoria,17-12-6892942-6262839
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3609592,0,1,30000000,0,,1,consultoria,15-11-3609592-3520446
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7223082,0,1,10800000,0,,1,consultoria,17-12-7223082-6563018
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6622858,0,0,,0,,1,consultoria,17-4-6622858-6020128
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8733537,0,1,21810000,0,,1,consultoria,18-13-8733537-8073919
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8677537 ,0,0,,0,,1,consultoria,18-12-8677537-7890173
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-8983501,1,1,1700000000,0,,1,consultoria,19-11-8983501-8527418
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7280924,0,0,,0,,1,consultoria,17-12-7280924-6626197
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10247250,0,0,,0,,1,consultoria,19-4-10247250-9380050
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7757531,0,1,21021000,0,,1,consultoria,18-12-7757531-8071397
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9773973,0,1,13124800,0,,1,consultoria,19-12-9773973-9418515
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10430458,0,1,120000000,0,,1,consultoria,20-4-10430458-9640971
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8648306 ,0,0,,0,,1,consultoria,18-12-8648306-7866705
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4036065 ,0,1,10000000,0,,1,consultoria,15-12-4036065-3738439
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2841145,0,1,10500000,0,,1,consultoria,14-12-2841145-2660930
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2761890,0,1,130000000,0,,1,consultoria,14-12-2761890-2584526
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9973991,0,1,100000000,0,,1,consultoria,19-11-9973991-9197435
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3730116,0,0,,0,,1,consultoria,15-4-3730116-3490320
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3972912 ,0,0,,0,,1,consultoria,15-12-3972912-3686153
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7890190,0,0,,0,,1,consultoria,18-4-7890190-7164573
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7289399,0,0,,0,,1,consultoria,17-12-7289399-6620485
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5314629,0,1,21576000,0,,1,consultoria,16-12-5314629-4848366
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3036195,0,1,200000000,0,,1,consultoria,14-12-3036195-2845468
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7574462,0,1,17200000,0,,1,consultoria,18-4-7574462-6882266
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2607920,0,1,23100000,0,,1,consultoria,14-4-2607920-2445460
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3464601,0,0,,0,,1,consultoria,15-12-3464601-3268593
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3365276,1,1,10800000,0,,1,consultoria,15-12-3365276-3171872
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10119069,0,0,,0,,1,consultoria,19-4-10119069-9241971
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-8853024,0,0,,0,,1,consultoria,19-4-8853024-8053938
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9585408,0,1,15000000,0,,1,consultoria,19-12-9585408-8724977
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3996924,0,1,16000000,0,,1,consultoria,15-12-3996924-3706226
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9734987,0,1,40000000,0,,1,consultoria,19-12-9734987-8867434
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5657709,0,0,,0,,1,consultoria,16-12-5657709-5153432
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6284920,0,0,,0,,1,consultoria,17-4-6284920-5716723
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8261788 ,0,0,,0,,1,consultoria,18-4-8261788-7515028
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9987528,0,0,,0,,1,consultoria,19-12-9987528-9112545
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-132819,0,0,,0,,1,consultoria,15-1-132819-3590601
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3083039,0,0,,0,,1,consultoria,14-12-3083039-2890250
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7231657,0,0,,0,,1,consultoria,17-12-7231657-6570570
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-169743,0,0,,0,,1,consultoria,17-1-169743-5954812
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9955179,0,1,20700000,0,,1,consultoria,19-4-9955179-9080497
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-3288092,0,0,,1,5280920.83,,consultoria,15-13-3288092-3115013
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8137847,1,0,,0,,18914000,consultoria,18-12-8137847-7395643
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6942595,0,0,,0,,,consultoria,17-12-6942595-6305400
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9206040,1,0,,0,,8500000,consultoria,19-12-9206040-8377467
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3210330,0,1,6250000,0,,,consultoria,14-12-3210330-3008110
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-13-9659176,0,0,,0,,,consultoria,19-13-9659176-8833225
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8240009,0,1,21200000,0,,,consultoria,18-4-8240009-7510385
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-6304034,0,1,2000000,0,,,consultoria,17-13-6304034-6000817
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9782687,0,0,,0,,,consultoria,19-12-9782687-8913252
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-15-2371193,0,0,,1,  ,,consultoria,14-15-2371193-2317494
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5642656,0,0,,0,,,consultoria,16-4-5642656-5141738
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8388868,0,0,,0,,,consultoria,18-12-8388868-7632055
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2414872,0,1,40000000,0,,,consultoria,14-12-2414872-2271755
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-10209810,0,0,,0,,,consultoria,19-12-10209810-9332669
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6802756,1,0,,0,,2400000,consultoria,17-4-6802756-6186143
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6772833,0,1,3000000,0,,,consultoria,17-4-6772833-6159645
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-7136505,0,1,20197000,0,,,consultoria,17-13-7136505-6482928
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-127716,0,1,3935183672,0,,,consultoria,14-1-127716-3556817
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9668427,1,1,30000000,0,,30000000,consultoria,19-12-9668427-8799686
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6921027,1,0,,0,,13135000,consultoria,17-4-6921027-6289497
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7574755,0,1,20250000,0,,,consultoria,18-12-7574755-6891559
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3116716,0,0,,0,,,consultoria,14-12-3116716-2921779
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4871160,0,0,,0,,,consultoria,16-4-4871160-4467928
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7134656,0,0,,0,,,consultoria,17-12-7134656-6481509
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3905021,1,0,,0,,2607564,consultoria,15-4-3905021-3633438
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9108496,1,0,,0,,1369229,consultoria,19-4-9108496-8287886
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-10366,0,0,,0,,,consultoria,19-22-10366-9217267
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2636962,0,0,,0,,,consultoria,14-4-2636962-2470859
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2611678,0,0,,0,,,consultoria,14-4-2611678-2448531
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2613563,0,0,,0,,,consultoria,14-4-2613563-2450291
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3426425,0,0,,0,,,consultoria,15-4-3426425-3231805
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3425434,0,0,,0,,,consultoria,15-4-3425434-3230802
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2612482,0,0,,0,,,consultoria,14-4-2612482-2449162
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2653601,0,0,,0,,,consultoria,14-4-2653601-2485010
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2612920,0,0,,0,,,consultoria,14-4-2612920-2449617
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4811718,0,0,,0,,,consultoria,16-4-4811718-4705046
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6061752,1,0,,0,,3439800,consultoria,17-4-6061752-5519216
 ,1,0,,0,,2999990,consultoria,17-4-7301764-6631409
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5918752,0,1,2403534281,0,,,consultoria,16-4-5918752-5381368
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6665705,0,0,,0,,,consultoria,17-4-6665705-6059325
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4464590,1,1,95000000,0,,95000000,consultoria,15-12-4464590-4100633
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5539718,0,1,646600,0,,,consultoria,16-4-5539718-5049742
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-107827,0,1,1352766813,1,464011242,,consultoria,13-1-107827-2392034
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6381497,0,0,,0,,,consultoria,17-12-6381497-5803623
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9746857,0,0,,0,,,consultoria,19-12-9746857-9454038
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3073503,0,0,,0,,,consultoria,14-12-3073503-2880666
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8661713,0,0,,1,,,consultoria,18-4-8661713-7878933
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8677816,0,0,,0,,,consultoria,18-4-8677816-8842559
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9012326,0,0,,0,,,consultoria,19-12-9012326-8198171
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7147904,0,0,,1,14372964,,consultoria,17-12-7147904-6493917
